,gender,past_3_years_bike_related_purchases,job_industry_category,wealth_segment,owns_car,tenure,state,property_valuation,age,bike_purchases
2127,Male,49,Health,Mass Customer,No,11.0,NSW,8,48.0,11
2128,Female,40,Property,Mass Customer,No,19.0,NSW,7,56.0,7
2129,Female,61,Health,High Net Worth,No,5.0,NSW,9,57.0,3
2130,Female,52,Health,Mass Customer,No,2.0,NSW,9,22.0,7
2131,Female,85,N/A,Mass Customer,No,17.0,QLD,9,48.0,6
2132,Male,43,Financial Services,High Net Worth,No,4.0,QLD,8,22.0,10
2133,Female,77,IT,Affluent Customer,No,13.0,NSW,3,41.0,8
2134,Male,2,N/A,Mass Customer,Yes,4.0,VIC,11,44.0,5
2135,Male,93,N/A,Mass Customer,No,14.0,QLD,1,54.0,5
2136,Male,66,N/A,Mass Customer,Yes,6.0,VIC,4,64.0,4
2137,Female,79,Manufacturing,Affluent Customer,Yes,11.0,QLD,11,62.0,8
2138,Female,94,Financial Services,Affluent Customer,Yes,13.0,QLD,10,33.0,6
2139,Male,66,Retail,High Net Worth,Yes,7.0,NSW,7,44.0,5
2140,Male,32,Financial Services,Mass Customer,No,7.0,VIC,4,26.0,3
2141,Male,1,Property,Affluent Customer,Yes,1.0,NSW,6,22.0,4
2142,Female,89,Property,High Net Worth,Yes,13.0,NSW,4,37.0,4
2143,Male,23,N/A,Affluent Customer,Yes,16.0,NSW,5,34.0,3
2144,Female,56,Financial Services,Affluent Customer,Yes,1.0,QLD,7,21.0,7
2145,Female,46,Financial Services,Affluent Customer,Yes,8.0,NSW,11,43.0,10
2146,Male,13,Health,High Net Worth,Yes,2.0,NSW,10,21.0,5
2147,Female,16,Entertainment,High Net Worth,No,7.0,NSW,9,53.0,8
2148,Male,60,Financial Services,Affluent Customer,No,14.0,NSW,5,63.0,4
2149,Female,93,Manufacturing,Mass Customer,Yes,16.0,QLD,8,41.0,6
2150,Female,59,N/A,Mass Customer,No,9.0,NSW,7,66.0,6
2151,Male,4,Health,Affluent Customer,Yes,3.0,NSW,8,27.0,1
2152,Male,16,Health,High Net Worth,No,5.0,VIC,5,34.0,9
2153,Female,3,Manufacturing,Mass Customer,Yes,18.0,NSW,10,45.0,3
2154,Female,22,Manufacturing,Affluent Customer,Yes,20.0,QLD,7,46.0,6
2155,Female,70,N/A,Affluent Customer,Yes,6.0,NSW,9,24.0,5
2156,Male,52,Manufacturing,High Net Worth,Yes,8.0,NSW,8,63.0,5
2157,Female,50,Financial Services,Mass Customer,Yes,18.0,VIC,6,49.0,2
2158,Female,29,Property,High Net Worth,Yes,10.0,NSW,7,58.0,3
2159,Male,98,Financial Services,Mass Customer,No,16.0,QLD,2,38.0,7
2160,Female,94,Health,Affluent Customer,No,4.0,VIC,1,28.0,3
2161,Male,73,N/A,High Net Worth,Yes,3.0,VIC,9,38.0,5
2162,Male,35,Financial Services,Mass Customer,Yes,13.0,NSW,9,61.0,4
2163,Male,80,Argiculture,Affluent Customer,No,7.0,QLD,5,24.0,8
2164,Female,20,Financial Services,Mass Customer,No,14.0,NSW,6,46.0,6
2165,Female,38,Health,Mass Customer,No,12.0,VIC,5,39.0,7
2166,Female,3,Retail,High Net Worth,Yes,4.0,NSW,6,22.0,3
2167,Female,45,Health,Affluent Customer,No,19.0,QLD,4,32.0,3
2168,Female,10,Entertainment,Mass Customer,No,11.0,QLD,8,65.0,8
2169,Male,45,Property,Affluent Customer,Yes,9.0,VIC,7,44.0,5
2170,Female,12,Manufacturing,High Net Worth,No,9.0,VIC,3,64.0,4
2171,Female,76,Financial Services,Affluent Customer,Yes,7.0,NSW,8,61.0,4
2172,Female,53,N/A,Mass Customer,No,19.0,VIC,8,42.0,8
2173,Female,68,N/A,Mass Customer,No,13.0,QLD,8,60.0,3
2174,Male,69,N/A,Mass Customer,Yes,11.0,NSW,1,30.0,6
2175,Female,49,N/A,Mass Customer,Yes,8.0,NSW,9,47.0,7
2176,Male,48,Manufacturing,Mass Customer,No,18.0,NSW,12,34.0,6
2177,Female,75,Health,Affluent Customer,No,16.0,QLD,5,40.0,6
2178,Male,0,Manufacturing,Affluent Customer,Yes,13.0,NSW,5,52.0,3
2179,Female,83,N/A,Mass Customer,Yes,9.0,NSW,7,51.0,7
2180,Female,96,Retail,Mass Customer,Yes,14.0,VIC,9,41.0,3
2181,Female,0,Property,High Net Worth,Yes,8.0,NSW,1,60.0,2
2182,Male,4,Manufacturing,High Net Worth,Yes,16.0,VIC,7,51.0,12
2183,Male,45,Financial Services,High Net Worth,No,10.0,VIC,6,45.0,4
2184,Female,25,N/A,Mass Customer,Yes,21.0,VIC,9,42.0,3
2185,Female,76,N/A,Affluent Customer,Yes,7.0,NSW,8,44.0,3
2186,Male,97,Manufacturing,Mass Customer,No,5.0,NSW,10,48.0,5
2187,Female,11,Argiculture,Mass Customer,No,3.0,QLD,1,40.0,7
2188,Male,16,N/A,Mass Customer,Yes,13.0,NSW,7,41.0,4
2189,Female,17,Retail,High Net Worth,Yes,1.0,NSW,12,25.0,7
2190,Female,33,Manufacturing,Mass Customer,No,1.0,VIC,12,24.0,8
2191,Female,7,Financial Services,Mass Customer,No,5.0,NSW,9,23.0,5
2192,Male,72,Telecommunications,High Net Worth,No,7.0,NSW,1,28.0,3
2193,Male,68,Property,High Net Worth,No,19.0,VIC,3,61.0,7
2194,Female,28,Manufacturing,Affluent Customer,Yes,13.0,NSW,10,61.0,6
2195,Female,36,Health,Affluent Customer,No,18.0,NSW,8,64.0,5
2196,Male,92,Health,Affluent Customer,Yes,5.0,NSW,1,28.0,2
2197,Female,28,Retail,Mass Customer,No,15.0,NSW,9,42.0,3
2198,Male,27,Entertainment,Mass Customer,No,15.0,NSW,11,42.0,5
2199,Female,63,Retail,High Net Worth,No,7.0,NSW,11,46.0,7
2200,Female,83,N/A,Affluent Customer,No,2.0,NSW,5,21.0,4
2201,Male,38,Argiculture,High Net Worth,No,11.0,NSW,8,53.0,6
2202,Male,81,Health,Mass Customer,Yes,13.0,VIC,11,39.0,4
2203,Female,90,Health,Mass Customer,Yes,2.0,QLD,8,36.0,4
2204,Female,79,Argiculture,Mass Customer,Yes,21.0,VIC,4,33.0,5
2205,Female,18,Health,Affluent Customer,No,9.0,VIC,6,48.0,6
2206,Male,55,Property,Mass Customer,Yes,5.0,QLD,8,40.0,3
2207,Male,74,Retail,High Net Worth,No,1.0,NSW,6,21.0,10
2208,Female,78,N/A,Affluent Customer,No,14.0,QLD,10,56.0,5
2209,Female,66,Health,Mass Customer,No,19.0,VIC,8,54.0,8
2210,Female,33,N/A,Mass Customer,No,9.0,NSW,3,30.0,7
2211,Male,50,Retail,Affluent Customer,No,9.0,VIC,10,53.0,5
2212,Male,96,Telecommunications,Mass Customer,Yes,18.0,NSW,8,46.0,1
2213,Female,82,Manufacturing,Mass Customer,No,1.0,QLD,4,25.0,6
2214,Female,71,N/A,Mass Customer,Yes,9.0,NSW,12,56.0,10
2215,Female,15,Manufacturing,Mass Customer,Yes,13.0,NSW,10,40.0,2
2216,Female,77,Financial Services,High Net Worth,Yes,8.0,VIC,2,28.0,6
2217,Female,90,N/A,Mass Customer,Yes,12.0,NSW,10,34.0,4
2218,Female,44,Financial Services,High Net Worth,Yes,7.0,VIC,4,57.0,4
2219,Male,11,Health,Affluent Customer,Yes,8.0,NSW,4,42.0,4
2220,Male,42,Health,Mass Customer,No,3.0,NSW,9,41.0,8
2221,Female,93,N/A,Mass Customer,No,9.0,VIC,1,59.0,5
2222,Female,56,N/A,High Net Worth,Yes,14.0,VIC,1,31.0,7
2223,Male,81,Financial Services,Affluent Customer,Yes,7.0,VIC,4,63.0,6
2224,Male,44,N/A,High Net Worth,No,16.0,VIC,2,66.0,7
2225,Female,83,Telecommunications,High Net Worth,No,14.0,VIC,1,46.0,7
2226,Female,71,Health,High Net Worth,No,5.0,VIC,6,46.0,7
2227,Female,20,Manufacturing,High Net Worth,No,5.0,VIC,3,25.0,5
2228,Female,53,Telecommunications,High Net Worth,No,20.0,VIC,7,46.0,2
2229,Male,63,Manufacturing,High Net Worth,No,8.0,VIC,1,56.0,6
2230,Female,97,Health,Affluent Customer,Yes,13.0,VIC,1,39.0,5
2231,Male,18,Manufacturing,Mass Customer,Yes,5.0,VIC,3,39.0,6
2232,Male,67,Manufacturing,Affluent Customer,Yes,4.0,VIC,1,49.0,1
2233,Female,17,Health,Mass Customer,Yes,2.0,NSW,9,22.0,7
2234,Female,70,Financial Services,Affluent Customer,No,16.0,NSW,1,62.0,5
2235,Male,25,Manufacturing,Mass Customer,No,21.0,QLD,5,33.0,7
2236,Female,16,Retail,Affluent Customer,No,1.0,QLD,9,18.0,4
2237,Female,16,Manufacturing,Affluent Customer,Yes,19.0,QLD,10,48.0,5
2238,Male,64,Property,Mass Customer,Yes,5.0,VIC,4,22.0,6
2239,Male,11,Property,High Net Worth,Yes,7.0,VIC,10,33.0,6
2240,Male,20,Financial Services,Mass Customer,Yes,3.0,QLD,8,21.0,4
2241,Male,66,Financial Services,Mass Customer,Yes,19.0,QLD,10,53.0,7
2242,Female,43,Retail,Mass Customer,Yes,4.0,VIC,8,21.0,3
2243,Male,22,Retail,Mass Customer,Yes,4.0,NSW,12,27.0,2
2244,Female,65,N/A,Mass Customer,Yes,11.0,NSW,8,63.0,7
2245,Female,91,Financial Services,Affluent Customer,Yes,13.0,VIC,10,36.0,5
2246,Female,98,Financial Services,High Net Worth,Yes,9.0,VIC,9,60.0,4
2247,Female,57,Retail,High Net Worth,Yes,13.0,QLD,8,42.0,11
2248,Female,52,Financial Services,Mass Customer,Yes,17.0,VIC,9,57.0,9
2249,Male,40,Manufacturing,Affluent Customer,No,14.0,QLD,5,35.0,12
2250,Male,12,N/A,High Net Worth,Yes,11.0,NSW,12,50.0,6
2251,Female,49,Health,Mass Customer,No,16.0,NSW,10,31.0,5
2252,Female,72,Manufacturing,Mass Customer,No,18.0,QLD,2,41.0,5
2253,Female,54,Manufacturing,Mass Customer,No,12.0,QLD,1,54.0,6
2254,Male,59,Health,High Net Worth,Yes,7.0,QLD,3,26.0,3
2255,Male,25,Financial Services,Affluent Customer,No,8.0,NSW,7,26.0,5
2256,Male,79,Financial Services,Affluent Customer,Yes,11.0,VIC,6,42.0,4
2257,Male,97,Health,Mass Customer,Yes,16.0,VIC,9,43.0,5
2258,Female,30,Manufacturing,Mass Customer,Yes,6.0,VIC,10,32.0,7
2259,Male,63,Entertainment,High Net Worth,No,18.0,NSW,9,35.0,4
2260,Female,14,Manufacturing,Affluent Customer,No,16.0,NSW,11,54.0,3
2261,Female,27,Manufacturing,Mass Customer,Yes,20.0,QLD,3,40.0,3
2262,Male,72,Health,Mass Customer,Yes,2.0,NSW,10,28.0,4
2263,Male,2,Property,High Net Worth,No,13.0,QLD,7,32.0,3
2264,Male,44,Manufacturing,Mass Customer,Yes,16.0,QLD,5,54.0,4
2265,Male,50,Retail,High Net Worth,Yes,12.0,VIC,8,56.0,6
2266,Male,64,Retail,High Net Worth,No,14.0,VIC,11,54.0,1
2267,Female,19,N/A,Affluent Customer,No,6.0,NSW,10,57.0,3
2268,Male,63,Health,Mass Customer,Yes,8.0,QLD,8,34.0,1
2269,Female,7,IT,Affluent Customer,No,20.0,NSW,6,62.0,5
2270,Female,5,Property,Mass Customer,No,9.0,NSW,8,30.0,3
2271,Female,48,Financial Services,Mass Customer,Yes,10.0,NSW,8,57.0,7
2272,Male,99,Property,High Net Worth,Yes,10.0,NSW,6,43.0,4
2273,Male,82,Financial Services,Mass Customer,Yes,10.0,VIC,10,54.0,4
2274,Male,30,Health,Affluent Customer,No,5.0,VIC,10,24.0,3
2275,Male,59,Health,Affluent Customer,No,17.0,NSW,8,42.0,9
2276,Female,47,Health,Mass Customer,No,1.0,NSW,6,20.0,3
2277,Female,13,Manufacturing,Mass Customer,No,5.0,NSW,5,33.0,7
2278,Male,3,Property,Affluent Customer,Yes,16.0,NSW,10,61.0,9
2279,Male,33,Health,Mass Customer,Yes,16.0,QLD,7,42.0,9
2280,Female,87,N/A,Mass Customer,No,2.0,NSW,9,20.0,3
2281,Male,6,Argiculture,High Net Worth,Yes,5.0,QLD,5,61.0,3
2282,Male,93,Financial Services,Mass Customer,Yes,7.0,NSW,10,27.0,6
2283,Female,50,Retail,Affluent Customer,Yes,3.0,QLD,8,34.0,5
2284,Male,89,N/A,Mass Customer,Yes,4.0,NSW,12,40.0,5
2285,Female,79,N/A,High Net Worth,No,11.0,NSW,12,63.0,9
2286,Female,2,Manufacturing,Mass Customer,No,16.0,NSW,8,62.0,4
2287,Female,23,Telecommunications,High Net Worth,No,3.0,NSW,1,41.0,5
2288,Female,32,N/A,Mass Customer,Yes,14.0,NSW,10,61.0,6
2289,Female,35,Retail,Affluent Customer,Yes,10.0,VIC,10,28.0,8
2290,Female,76,N/A,Mass Customer,Yes,13.0,VIC,10,48.0,1
2291,Male,93,Health,Affluent Customer,Yes,12.0,NSW,6,41.0,10
2292,Female,99,Retail,Mass Customer,No,17.0,VIC,8,61.0,5
2293,Male,87,Manufacturing,Mass Customer,Yes,4.0,NSW,8,26.0,5
2294,Female,58,Manufacturing,Affluent Customer,No,3.0,QLD,7,25.0,4
2295,Female,39,Manufacturing,Mass Customer,No,6.0,NSW,12,57.0,4
2296,Male,26,Retail,High Net Worth,Yes,15.0,QLD,2,61.0,11
2297,Female,80,Property,High Net Worth,Yes,7.0,QLD,3,34.0,8
2298,Female,0,Financial Services,High Net Worth,Yes,5.0,NSW,10,45.0,6
2299,Female,55,N/A,High Net Worth,Yes,20.0,QLD,7,65.0,7
2300,Male,49,Financial Services,Affluent Customer,Yes,19.0,NSW,9,48.0,3
2301,Male,92,Entertainment,Mass Customer,Yes,16.0,QLD,9,36.0,6
2302,Male,19,N/A,Mass Customer,Yes,13.0,QLD,9,24.0,5
2303,Female,2,Argiculture,Mass Customer,Yes,3.0,QLD,6,21.0,5
2304,Female,51,Health,Mass Customer,Yes,15.0,NSW,9,45.0,5
2305,Male,40,Manufacturing,Mass Customer,Yes,16.0,VIC,10,63.0,7
2306,Female,98,Manufacturing,Mass Customer,No,10.0,NSW,5,27.0,6
2307,Female,80,Financial Services,Mass Customer,Yes,1.0,VIC,5,23.0,8
2308,Female,35,Property,High Net Worth,No,7.0,NSW,10,24.0,3
2309,Female,22,Manufacturing,High Net Worth,Yes,8.0,NSW,10,53.0,5
2310,Male,14,Health,Affluent Customer,No,10.0,VIC,12,43.0,9
2311,Female,51,Manufacturing,High Net Worth,Yes,16.0,VIC,7,38.0,4
2312,Male,6,Financial Services,Mass Customer,No,9.0,VIC,9,27.0,7
2313,Female,21,Retail,Affluent Customer,No,8.0,VIC,8,33.0,7
2314,Female,84,N/A,High Net Worth,Yes,12.0,NSW,9,61.0,4
2315,Female,29,IT,High Net Worth,No,2.0,VIC,11,21.0,5
2316,Female,41,Manufacturing,Affluent Customer,No,1.0,NSW,10,26.0,5
2317,Female,85,Health,Affluent Customer,Yes,15.0,NSW,10,39.0,11
2318,Female,44,Retail,Mass Customer,Yes,15.0,NSW,10,64.0,7
2319,Female,91,Argiculture,Affluent Customer,Yes,5.0,NSW,9,47.0,7
2320,Male,79,Retail,Mass Customer,Yes,4.0,QLD,8,49.0,7
2321,Female,34,Financial Services,Mass Customer,No,15.0,NSW,9,41.0,9
2322,Male,96,Health,High Net Worth,Yes,6.0,NSW,9,59.0,6
2323,Male,70,Health,Mass Customer,No,8.0,VIC,7,61.0,8
2324,Female,93,Financial Services,Mass Customer,No,2.0,NSW,9,23.0,7
2325,Male,33,N/A,High Net Worth,Yes,9.0,NSW,11,43.0,2
2326,Male,84,Financial Services,Mass Customer,No,1.0,NSW,8,23.0,7
2327,Male,18,Retail,High Net Worth,No,7.0,NSW,8,46.0,3
2328,Female,48,Property,Mass Customer,No,12.0,QLD,7,56.0,7
2329,Female,72,Health,Mass Customer,No,14.0,QLD,7,59.0,10
2330,Female,48,Manufacturing,Affluent Customer,No,2.0,NSW,6,19.0,5
2331,Female,68,Health,High Net Worth,Yes,11.0,QLD,7,39.0,2
2332,Female,31,N/A,Mass Customer,Yes,7.0,QLD,7,24.0,1
2333,Male,23,N/A,High Net Worth,No,16.0,QLD,5,54.0,1
2334,Female,40,Retail,Affluent Customer,Yes,7.0,QLD,7,47.0,5
2335,Male,33,Retail,Affluent Customer,Yes,4.0,NSW,7,35.0,9
2336,Female,6,Financial Services,High Net Worth,Yes,1.0,QLD,5,19.0,3
2337,Female,20,Manufacturing,High Net Worth,Yes,14.0,NSW,6,40.0,6
2338,Male,73,Property,Mass Customer,Yes,22.0,QLD,11,42.0,8
2339,Male,7,N/A,Mass Customer,Yes,15.0,VIC,6,43.0,8
2340,Female,99,Financial Services,Mass Customer,Yes,8.0,NSW,7,63.0,3
2341,Female,41,Financial Services,Affluent Customer,No,12.0,NSW,10,42.0,5
2342,Male,13,Retail,Mass Customer,No,6.0,NSW,11,60.0,5
2343,Female,16,N/A,Mass Customer,No,18.0,NSW,5,63.0,5
2344,Male,34,N/A,Affluent Customer,Yes,9.0,QLD,6,47.0,4
2345,Female,24,Financial Services,High Net Worth,Yes,6.0,NSW,9,61.0,5
2346,Female,38,Health,Mass Customer,No,16.0,NSW,8,64.0,3
2347,Female,23,Health,Mass Customer,No,12.0,NSW,8,31.0,7
2348,Female,75,Manufacturing,Mass Customer,Yes,21.0,VIC,11,46.0,6
2349,Male,0,Financial Services,High Net Worth,No,13.0,NSW,12,56.0,4
2350,Female,77,Manufacturing,Affluent Customer,No,8.0,QLD,8,39.0,6
2351,Male,27,Manufacturing,High Net Worth,Yes,17.0,VIC,8,77.0,7
2352,Male,56,Manufacturing,Mass Customer,No,3.0,NSW,8,41.0,5
2353,Male,19,Health,Affluent Customer,No,16.0,NSW,10,60.0,2
2354,Female,27,N/A,Affluent Customer,No,22.0,NSW,11,46.0,1
2355,Female,82,Property,Mass Customer,Yes,13.0,VIC,5,50.0,7
2356,Male,96,Property,High Net Worth,No,9.0,QLD,5,42.0,8
2357,Female,10,Financial Services,High Net Worth,No,16.0,QLD,3,44.0,3
2358,Female,54,Health,Affluent Customer,Yes,13.0,VIC,8,66.0,6
2359,Female,96,Entertainment,High Net Worth,No,13.0,NSW,10,41.0,5
2360,Male,49,IT,Mass Customer,Yes,20.0,VIC,9,39.0,1
2361,Male,17,N/A,Affluent Customer,Yes,15.0,QLD,6,38.0,6
2362,Male,32,N/A,Mass Customer,Yes,11.0,NSW,10,44.0,9
2363,Female,20,N/A,High Net Worth,Yes,2.0,NSW,8,21.0,6
2364,Male,74,N/A,Mass Customer,Yes,9.0,VIC,7,52.0,9
2365,Female,54,Manufacturing,Mass Customer,Yes,3.0,NSW,9,39.0,3
2366,Male,38,N/A,Mass Customer,No,5.0,NSW,10,52.0,4
2367,Male,15,Financial Services,Mass Customer,Yes,2.0,QLD,10,20.0,2
2368,Female,67,Manufacturing,Affluent Customer,Yes,5.0,NSW,10,39.0,6
2369,Male,38,N/A,High Net Worth,Yes,8.0,NSW,9,44.0,10
2370,Male,40,N/A,Affluent Customer,No,18.0,QLD,4,63.0,9
2371,Female,69,Manufacturing,Mass Customer,No,14.0,QLD,7,59.0,5
2372,Male,37,IT,Mass Customer,No,4.0,NSW,11,34.0,4
2373,Female,90,Financial Services,Mass Customer,Yes,18.0,VIC,7,43.0,2
2374,Female,76,Manufacturing,Mass Customer,Yes,4.0,NSW,7,37.0,7
2375,Female,44,Manufacturing,Affluent Customer,No,15.0,QLD,1,52.0,6
2376,Female,17,Manufacturing,Affluent Customer,No,8.0,NSW,9,60.0,4
2377,Female,52,Property,High Net Worth,Yes,5.0,QLD,9,61.0,2
2378,Male,8,Health,Affluent Customer,Yes,17.0,NSW,11,62.0,6
2379,Male,30,Property,High Net Worth,No,20.0,NSW,11,30.0,6
2380,Male,22,Manufacturing,High Net Worth,No,11.0,VIC,5,43.0,4
2381,Male,46,Retail,Affluent Customer,No,18.0,NSW,8,44.0,5
2382,Male,33,Retail,Affluent Customer,No,17.0,NSW,11,64.0,7
2383,Male,55,N/A,Affluent Customer,Yes,2.0,NSW,1,23.0,7
2384,Female,5,Property,High Net Worth,No,10.0,NSW,10,27.0,6
2385,Male,54,N/A,Affluent Customer,No,8.0,VIC,4,38.0,6
2386,Male,64,Retail,Affluent Customer,Yes,7.0,QLD,3,46.0,2
2387,Male,33,Argiculture,Affluent Customer,Yes,18.0,QLD,7,47.0,3
2388,Female,93,Manufacturing,Mass Customer,Yes,17.0,VIC,7,45.0,4
2389,Female,22,Telecommunications,High Net Worth,No,9.0,NSW,7,28.0,6
2390,Female,81,Property,Mass Customer,Yes,12.0,NSW,8,60.0,10
2391,Female,64,Manufacturing,Mass Customer,No,21.0,QLD,5,42.0,8
2392,Male,9,N/A,Mass Customer,No,10.0,VIC,6,29.0,5
2393,Male,70,IT,High Net Worth,Yes,15.0,QLD,10,45.0,6
2394,Female,73,Manufacturing,High Net Worth,Yes,5.0,NSW,10,56.0,7
2395,Female,67,Manufacturing,High Net Worth,No,18.0,QLD,6,34.0,11
2396,Male,88,Manufacturing,High Net Worth,Yes,12.0,VIC,1,44.0,4
2397,Male,89,N/A,Affluent Customer,No,17.0,NSW,9,44.0,6
2398,Male,17,Entertainment,Affluent Customer,No,21.0,VIC,8,40.0,6
2399,Female,54,Health,Mass Customer,No,12.0,VIC,10,42.0,8
2400,Male,78,Retail,Mass Customer,No,6.0,NSW,8,37.0,13
2401,Female,31,N/A,Mass Customer,Yes,2.0,NSW,8,36.0,9
2402,Male,62,Entertainment,High Net Worth,No,16.0,QLD,1,39.0,5
2403,Female,71,Manufacturing,Affluent Customer,Yes,4.0,NSW,7,45.0,5
2404,Male,51,Retail,High Net Worth,No,1.0,QLD,8,24.0,9
2405,Male,70,Argiculture,Mass Customer,No,13.0,NSW,8,63.0,4
2406,Male,55,Manufacturing,Mass Customer,Yes,8.0,NSW,10,41.0,5
2407,Male,99,Health,High Net Worth,Yes,16.0,VIC,7,31.0,6
2408,Male,50,Entertainment,Mass Customer,Yes,13.0,VIC,6,50.0,5
2409,Female,59,Argiculture,High Net Worth,Yes,6.0,QLD,2,40.0,7
2410,Female,68,N/A,Mass Customer,No,20.0,QLD,5,43.0,7
2411,Male,13,Property,High Net Worth,No,17.0,QLD,5,63.0,14
2412,Male,25,Manufacturing,Affluent Customer,Yes,10.0,NSW,9,43.0,1
2413,Male,85,Financial Services,Affluent Customer,Yes,10.0,QLD,6,54.0,7
2414,Female,81,Retail,Mass Customer,No,5.0,VIC,9,23.0,6
2415,Female,3,Manufacturing,High Net Worth,Yes,16.0,QLD,2,48.0,5
2416,Female,71,Manufacturing,Mass Customer,Yes,12.0,VIC,7,41.0,7
2417,Male,95,Health,Mass Customer,Yes,10.0,NSW,9,66.0,3
2418,Female,54,Manufacturing,Mass Customer,No,10.0,NSW,7,33.0,5
2419,Female,77,Property,Mass Customer,Yes,14.0,NSW,7,40.0,6
2420,Male,93,N/A,Mass Customer,Yes,12.0,NSW,1,65.0,6
2421,Female,77,Manufacturing,Mass Customer,Yes,5.0,NSW,12,66.0,2
2422,Male,92,IT,Affluent Customer,Yes,14.0,VIC,7,42.0,4
2423,Female,32,Financial Services,Mass Customer,Yes,7.0,NSW,8,31.0,6
2424,Female,42,Retail,Mass Customer,No,15.0,NSW,9,44.0,8
2425,Male,28,Health,Mass Customer,Yes,5.0,NSW,10,32.0,5
2426,Male,74,Health,Mass Customer,No,14.0,VIC,7,43.0,6
2427,Male,35,Manufacturing,High Net Worth,No,9.0,NSW,9,46.0,10
2428,Male,56,Entertainment,Mass Customer,Yes,17.0,NSW,11,39.0,3
2429,Female,98,Manufacturing,High Net Worth,No,16.0,NSW,9,46.0,7
2430,Female,89,IT,Affluent Customer,No,17.0,NSW,8,66.0,8
2431,Male,29,Manufacturing,Mass Customer,Yes,21.0,QLD,7,40.0,5
2432,Male,33,Property,Affluent Customer,No,12.0,QLD,9,51.0,4
2433,Female,70,Retail,High Net Worth,No,8.0,NSW,11,42.0,8
2434,Female,77,Retail,Mass Customer,No,14.0,QLD,7,47.0,3
2435,Female,35,Property,High Net Worth,Yes,17.0,QLD,6,62.0,3
2436,Female,80,Financial Services,Mass Customer,Yes,10.0,NSW,9,49.0,7
2437,Female,6,Manufacturing,Mass Customer,Yes,11.0,VIC,9,56.0,5
2438,Male,80,Health,Affluent Customer,Yes,10.0,NSW,7,53.0,4
2439,Male,52,Property,Mass Customer,No,2.0,QLD,9,20.0,5
2440,Female,45,Financial Services,High Net Worth,No,3.0,NSW,11,40.0,9
2441,Female,97,Health,Affluent Customer,No,9.0,NSW,11,65.0,4
2442,Female,77,Health,Affluent Customer,Yes,8.0,NSW,1,34.0,4
2443,Male,98,N/A,Mass Customer,No,3.0,NSW,8,23.0,10
2444,Male,99,Financial Services,Mass Customer,No,7.0,QLD,2,49.0,8
2445,Male,43,Manufacturing,Mass Customer,Yes,7.0,VIC,4,47.0,6
2446,Male,20,Financial Services,Mass Customer,Yes,4.0,NSW,11,29.0,4
2447,Male,3,N/A,High Net Worth,Yes,19.0,QLD,6,52.0,6
2448,Male,55,Property,Mass Customer,No,12.0,NSW,12,42.0,7
2449,Male,25,Financial Services,High Net Worth,Yes,17.0,VIC,10,45.0,3
2450,Female,24,Retail,Affluent Customer,Yes,3.0,NSW,10,25.0,3
2451,Female,42,Health,Mass Customer,No,19.0,QLD,5,53.0,3
2452,Female,1,Health,Mass Customer,Yes,9.0,NSW,6,41.0,4
2453,Female,53,N/A,Mass Customer,Yes,19.0,VIC,10,66.0,5
2454,Male,76,Manufacturing,Mass Customer,Yes,5.0,QLD,2,40.0,4
2455,Male,71,Retail,Affluent Customer,Yes,10.0,QLD,6,46.0,5
2456,Female,35,Manufacturing,High Net Worth,Yes,3.0,VIC,7,21.0,3
2457,Male,42,N/A,High Net Worth,No,14.0,NSW,9,43.0,8
2458,Female,28,Financial Services,Mass Customer,Yes,9.0,QLD,4,58.0,10
2459,Male,84,Retail,Mass Customer,Yes,8.0,NSW,10,51.0,6
2460,Male,25,Financial Services,Mass Customer,No,8.0,VIC,2,27.0,1
2461,Male,89,Manufacturing,Mass Customer,No,8.0,NSW,9,51.0,6
2462,Female,60,N/A,Affluent Customer,Yes,16.0,VIC,2,40.0,7
2463,Male,81,Financial Services,Affluent Customer,No,15.0,QLD,7,41.0,7
2464,Male,81,Manufacturing,High Net Worth,Yes,10.0,VIC,7,66.0,7
2465,Female,63,Property,Mass Customer,Yes,18.0,NSW,8,60.0,7
2466,Male,48,Property,High Net Worth,Yes,8.0,NSW,5,39.0,7
2467,Female,27,Manufacturing,Mass Customer,No,11.0,NSW,11,51.0,1
2468,Male,11,Health,Affluent Customer,Yes,5.0,NSW,8,27.0,3
2469,Female,70,Manufacturing,Affluent Customer,Yes,12.0,NSW,3,55.0,7
2470,Male,53,Financial Services,Affluent Customer,No,13.0,QLD,4,39.0,6
2471,Female,71,Health,Mass Customer,Yes,16.0,NSW,7,56.0,6
2472,Female,8,N/A,Affluent Customer,Yes,12.0,NSW,11,31.0,11
2473,Female,13,N/A,High Net Worth,Yes,20.0,NSW,10,61.0,9
2474,Male,68,Manufacturing,Affluent Customer,Yes,12.0,NSW,7,53.0,5
2475,Male,17,Financial Services,High Net Worth,Yes,2.0,NSW,10,20.0,2
2476,Female,43,Property,Affluent Customer,Yes,12.0,NSW,8,54.0,7
2477,Male,41,N/A,Affluent Customer,No,2.0,NSW,10,21.0,4
2478,Male,73,Manufacturing,Mass Customer,Yes,16.0,NSW,7,32.0,6
2479,Female,33,Manufacturing,Mass Customer,Yes,16.0,VIC,2,42.0,3
2480,Female,45,Manufacturing,High Net Worth,No,11.0,VIC,5,40.0,4
2481,Female,91,Health,Mass Customer,Yes,14.0,QLD,4,35.0,3
